cuisines,rate,votes,location,online_order,book_table
North Indian,3.4,8,Rajajinagar,No,No
South Indian,3.4,8,Rajajinagar,No,No
Chinese,3.4,8,Rajajinagar,No,No
South Indian,3.6,21,Rajajinagar,No,No
North Indian,3.6,21,Rajajinagar,No,No
Chinese,3.6,21,Rajajinagar,No,No
South Indian,3.3,6,Rajajinagar,No,No
Mediterranean,4.0,84,Rajajinagar,No,No
BBQ,4.0,84,Rajajinagar,No,No
South Indian,2.9,96,Rajajinagar,Yes,No
North Indian,2.9,96,Rajajinagar,Yes,No
Chinese,2.9,96,Rajajinagar,Yes,No
Street Food,2.9,96,Rajajinagar,Yes,No
Fast Food,2.9,96,Rajajinagar,Yes,No
North Indian,3.1,9,Rajajinagar,No,No
Mangalorean,3.1,9,Rajajinagar,No,No
Chinese,3.1,9,Rajajinagar,No,No
Chinese,3.7,75,Rajajinagar,Yes,No
Thai,3.7,75,Rajajinagar,Yes,No
South Indian,4.3,332,Rajajinagar,No,No
Biryani,4.3,332,Rajajinagar,No,No
Biryani,3.8,216,Rajajinagar,Yes,No
Kebab,3.8,216,Rajajinagar,Yes,No
South Indian,3.2,10,Rajajinagar,No,No
Mangalorean,3.3,6,Rajajinagar,No,No
Seafood,3.3,6,Rajajinagar,No,No
South Indian,3.3,6,Rajajinagar,No,No
Fast Food,3.7,18,Rajajinagar,Yes,No
Desserts,3.7,18,Rajajinagar,Yes,No
North Indian,3.9,32,Rajajinagar,Yes,No
Fast Food,3.9,32,Rajajinagar,Yes,No
Street Food,3.9,32,Rajajinagar,Yes,No
South Indian,3.5,101,Rajajinagar,Yes,No
North Indian,3.5,101,Rajajinagar,Yes,No
Chinese,3.5,101,Rajajinagar,Yes,No
Street Food,3.5,101,Rajajinagar,Yes,No
Pizza,3.9,392,Rajajinagar,Yes,No
Fast Food,3.9,392,Rajajinagar,Yes,No
South Indian,3.6,6,Rajajinagar,Yes,No
North Indian,3.6,6,Rajajinagar,Yes,No
Chinese,3.6,6,Rajajinagar,Yes,No
Street Food,3.6,6,Rajajinagar,Yes,No
North Indian,3.8,74,Rajajinagar,Yes,No
Chinese,3.8,74,Rajajinagar,Yes,No
Kebab,3.8,74,Rajajinagar,Yes,No
South Indian,3.9,98,Rajajinagar,Yes,No
Biryani,3.8,102,Rajajinagar,No,No
Biryani,3.7,297,Rajajinagar,Yes,No
Kebab,3.7,297,Rajajinagar,Yes,No
North Indian,3.9,63,Rajajinagar,Yes,No
Burger,3.9,266,Rajajinagar,Yes,No
Fast Food,3.9,266,Rajajinagar,Yes,No
Beverages,3.9,266,Rajajinagar,Yes,No
North Indian,4.0,397,Rajajinagar,Yes,No
Italian,3.4,11,Rajajinagar,Yes,No
Fast Food,3.0,89,Rajajinagar,Yes,No
Street Food,3.0,89,Rajajinagar,Yes,No
Biryani,3.5,46,Rajajinagar,No,No
Chinese,3.6,21,Rajajinagar,No,No
South Indian,3.0,75,Rajajinagar,No,No
Chinese,3.0,75,Rajajinagar,No,No
Fast Food,3.0,75,Rajajinagar,No,No
South Indian,3.4,9,Rajajinagar,No,No
North Indian,3.4,9,Rajajinagar,No,No
Chinese,3.4,9,Rajajinagar,No,No
Seafood,3.4,9,Rajajinagar,No,No
Biryani,3.1,38,Rajajinagar,No,No
Fast Food,3.1,38,Rajajinagar,No,No
North Indian,3.3,4,Rajajinagar,No,No
South Indian,3.3,4,Rajajinagar,No,No
Chinese,3.3,4,Rajajinagar,No,No
Biryani,3.3,5,Rajajinagar,No,No
Chinese,3.3,5,Rajajinagar,No,No
Fast Food,3.0,89,Rajajinagar,Yes,No
Street Food,3.0,89,Rajajinagar,Yes,No
Fast Food,3.8,99,Rajajinagar,Yes,No
Beverages,3.6,4,Rajajinagar,No,No
South Indian,3.6,4,Rajajinagar,No,No
South Indian,3.4,9,Rajajinagar,Yes,No
Biryani,3.5,162,Rajajinagar,Yes,No
Fast Food,3.5,162,Rajajinagar,Yes,No
South Indian,3.6,10,Rajajinagar,Yes,No
Biryani,3.6,10,Rajajinagar,Yes,No
Chinese,3.5,10,Rajajinagar,Yes,No
Fast Food,3.5,10,Rajajinagar,Yes,No
North Indian,3.5,10,Rajajinagar,Yes,No
Biryani,4.1,89,Rajajinagar,Yes,No
Seafood,4.1,89,Rajajinagar,Yes,No
South Indian,3.9,43,Rajajinagar,Yes,No
Chinese,3.9,43,Rajajinagar,Yes,No
North Indian,3.9,43,Rajajinagar,Yes,No
Desserts,3.9,43,Rajajinagar,Yes,No
Continental,3.9,43,Rajajinagar,Yes,No
North Indian,3.6,30,Rajajinagar,Yes,No
Chinese,3.6,30,Rajajinagar,Yes,No
South Indian,3.3,8,Rajajinagar,No,No
North Indian,3.3,8,Rajajinagar,No,No
Chinese,3.3,8,Rajajinagar,No,No
Street Food,3.3,8,Rajajinagar,No,No
Street Food,3.3,7,Rajajinagar,No,No
South Indian,3.6,68,Rajajinagar,No,No
North Indian,3.6,68,Rajajinagar,No,No
Fast Food,3.8,18,Rajajinagar,Yes,No
Desserts,3.8,18,Rajajinagar,Yes,No
South Indian,3.5,36,Rajajinagar,No,No
Fast Food,3.2,71,Rajajinagar,Yes,No
Beverages,3.2,71,Rajajinagar,Yes,No
Fast Food,3.4,61,Rajajinagar,No,No
South Indian,3.2,27,Rajajinagar,Yes,No
Chinese,3.2,27,Rajajinagar,Yes,No
North Indian,3.2,27,Rajajinagar,Yes,No
South Indian,3.3,4,Rajajinagar,Yes,No
Biryani,3.3,4,Rajajinagar,Yes,No
Rolls,2.8,9,Vijay Nagar,Yes,No
Fast Food,2.8,9,Vijay Nagar,Yes,No
Biryani,3.5,37,Rajajinagar,No,No
South Indian,3.3,5,Rajajinagar,No,No
Fast Food,3.2,4,Rajajinagar,Yes,No
Chinese,3.2,9,Rajajinagar,Yes,No
North Indian,3.2,9,Rajajinagar,Yes,No
South Indian,3.2,9,Rajajinagar,Yes,No
South Indian,3.1,37,Rajajinagar,No,No
South Indian,3.8,27,Rajajinagar,No,No
Street Food,3.1,12,Rajajinagar,No,No
North Indian,3.2,4,Rajajinagar,No,No
South Indian,3.2,4,Rajajinagar,No,No
South Indian,3.3,4,Rajajinagar,No,No
North Indian,3.2,4,Rajajinagar,No,No
Chinese,3.2,4,Rajajinagar,No,No
South Indian,3.7,35,Rajajinagar,No,No
Street Food,3.7,33,Rajajinagar,Yes,No
South Indian,3.3,4,Rajajinagar,No,No
Chinese,3.3,4,Rajajinagar,No,No
Beverages,3.3,4,Rajajinagar,No,No
South Indian,3.4,4,Rajajinagar,No,No
Biryani,3.3,5,Rajajinagar,No,No
South Indian,3.3,4,Rajajinagar,No,No
South Indian,3.2,4,Rajajinagar,No,No
North Indian,3.2,4,Rajajinagar,No,No
Chinese,3.2,4,Rajajinagar,No,No
Biryani,3.4,10,Rajajinagar,No,No
Kebab,3.4,10,Rajajinagar,No,No
South Indian,3.7,22,Rajajinagar,No,No
South Indian,3.8,268,Rajajinagar,Yes,No
Biryani,3.8,268,Rajajinagar,Yes,No
Pizza,3.5,108,Rajajinagar,Yes,No
Fast Food,3.5,108,Rajajinagar,Yes,No
North Indian,3.6,28,Rajajinagar,Yes,No
South Indian,3.6,28,Rajajinagar,Yes,No
Chinese,3.6,28,Rajajinagar,Yes,No
North Indian,3.5,141,Rajajinagar,Yes,No
South Indian,3.5,141,Rajajinagar,Yes,No
Seafood,3.5,141,Rajajinagar,Yes,No
Chinese,3.5,141,Rajajinagar,Yes,No
Fast Food,2.8,5,Rajajinagar,Yes,No
North Indian,4.1,344,Rajajinagar,Yes,No
South Indian,4.1,344,Rajajinagar,Yes,No
Chinese,4.1,344,Rajajinagar,Yes,No
North Indian,3.4,22,Rajajinagar,Yes,No
Fast Food,3.4,22,Rajajinagar,Yes,No
North Indian,3.9,53,Rajajinagar,Yes,No
South Indian,3.9,53,Rajajinagar,Yes,No
Chinese,3.9,53,Rajajinagar,Yes,No
Chinese,3.8,209,Rajajinagar,Yes,No
Fast Food,3.8,209,Rajajinagar,Yes,No
Momos,3.8,209,Rajajinagar,Yes,No
South Indian,3.2,69,Rajajinagar,Yes,No
North Indian,4.4,1026,Basaveshwara Nagar,Yes,Yes
Mughlai,4.4,1026,Basaveshwara Nagar,Yes,Yes
Pizza,4.3,397,Basaveshwara Nagar,Yes,Yes
Cafe,4.3,397,Basaveshwara Nagar,Yes,Yes
Italian,4.3,397,Basaveshwara Nagar,Yes,Yes
Biryani,4.1,245,Basaveshwara Nagar,Yes,No
North Indian,4.1,245,Basaveshwara Nagar,Yes,No
Mughlai,4.1,245,Basaveshwara Nagar,Yes,No
Biryani,3.9,175,Basaveshwara Nagar,No,No
South Indian,3.9,175,Basaveshwara Nagar,No,No
Biryani,3.8,180,Basaveshwara Nagar,No,No
Andhra,3.6,110,Basaveshwara Nagar,Yes,No
North Indian,3.6,110,Basaveshwara Nagar,Yes,No
Chinese,3.6,110,Basaveshwara Nagar,Yes,No
South Indian,3.8,74,Basaveshwara Nagar,Yes,No
North Indian,3.8,74,Basaveshwara Nagar,Yes,No
Chinese,3.8,74,Basaveshwara Nagar,Yes,No
Street Food,3.8,74,Basaveshwara Nagar,Yes,No
Beverages,3.8,74,Basaveshwara Nagar,Yes,No
North Indian,3.7,68,Basaveshwara Nagar,Yes,No
Chinese,3.7,68,Basaveshwara Nagar,Yes,No
Arabian,3.9,96,Basaveshwara Nagar,No,Yes
Chinese,3.9,96,Basaveshwara Nagar,No,Yes
Continental,3.9,96,Basaveshwara Nagar,No,Yes
North Indian,3.9,96,Basaveshwara Nagar,No,Yes
Finger Food,3.9,96,Basaveshwara Nagar,No,Yes
North Indian,3.1,405,Basaveshwara Nagar,Yes,Yes
Chinese,3.1,405,Basaveshwara Nagar,Yes,Yes
Seafood,3.1,405,Basaveshwara Nagar,Yes,Yes
North Indian,3.7,30,Basaveshwara Nagar,No,No
Chinese,3.7,30,Basaveshwara Nagar,No,No
Mangalorean,3.7,30,Basaveshwara Nagar,No,No
Chinese,4.0,178,Basaveshwara Nagar,No,No
North Indian,4.0,178,Basaveshwara Nagar,No,No
South Indian,3.2,123,Basaveshwara Nagar,Yes,No
Biryani,3.2,123,Basaveshwara Nagar,Yes,No
Chinese,3.2,123,Basaveshwara Nagar,Yes,No
North Indian,3.2,123,Basaveshwara Nagar,Yes,No
Continental,3.7,239,Basaveshwara Nagar,No,No
Italian,3.7,239,Basaveshwara Nagar,No,No
Cafe,3.7,239,Basaveshwara Nagar,No,No
Beverages,3.7,239,Basaveshwara Nagar,No,No
Desserts,3.7,239,Basaveshwara Nagar,No,No
Cafe,3.6,99,Basaveshwara Nagar,Yes,No
Italian,3.6,99,Basaveshwara Nagar,Yes,No
Desserts,3.6,99,Basaveshwara Nagar,Yes,No
Chinese,3.8,285,Basaveshwara Nagar,Yes,No
North Indian,3.8,285,Basaveshwara Nagar,Yes,No
Momos,3.8,285,Basaveshwara Nagar,Yes,No
Biryani,3.8,285,Basaveshwara Nagar,Yes,No
Mithai,3.7,18,Basaveshwara Nagar,Yes,No
Street Food,3.7,18,Basaveshwara Nagar,Yes,No
Cafe,2.9,37,Basaveshwara Nagar,Yes,No
Fast Food,2.9,37,Basaveshwara Nagar,Yes,No
Continental,3.6,23,Basaveshwara Nagar,No,No
Chinese,3.6,23,Basaveshwara Nagar,No,No
North Indian,3.6,23,Basaveshwara Nagar,No,No
Finger Food,3.6,23,Basaveshwara Nagar,No,No
North Indian,3.6,74,Basaveshwara Nagar,Yes,No
Chinese,3.6,74,Basaveshwara Nagar,Yes,No
Seafood,3.6,74,Basaveshwara Nagar,Yes,No
South Indian,3.6,74,Basaveshwara Nagar,Yes,No
North Indian,3.1,61,Basaveshwara Nagar,No,No
South Indian,3.1,61,Basaveshwara Nagar,No,No
Chinese,3.1,61,Basaveshwara Nagar,No,No
Mithai,3.5,49,Basaveshwara Nagar,No,No
North Indian,3.5,49,Basaveshwara Nagar,No,No
Street Food,3.5,49,Basaveshwara Nagar,No,No
Burger,3.8,373,Basaveshwara Nagar,Yes,No
Fast Food,3.8,373,Basaveshwara Nagar,Yes,No
South Indian,4.0,407,Basaveshwara Nagar,No,No
North Indian,4.0,407,Basaveshwara Nagar,No,No
Chinese,4.0,407,Basaveshwara Nagar,No,No
Street Food,4.0,407,Basaveshwara Nagar,No,No
South Indian,3.9,66,Basaveshwara Nagar,No,No
South Indian,3.8,75,Basaveshwara Nagar,Yes,No
Burger,2.9,136,Basaveshwara Nagar,Yes,No
Fast Food,2.9,136,Basaveshwara Nagar,Yes,No
South Indian,3.7,43,Basaveshwara Nagar,No,No
Chinese,3.8,65,Basaveshwara Nagar,Yes,No
North Indian,3.8,65,Basaveshwara Nagar,Yes,No
South Indian,3.8,65,Basaveshwara Nagar,Yes,No
North Indian,3.2,46,Basaveshwara Nagar,No,No
Chinese,3.2,46,Basaveshwara Nagar,No,No
Seafood,3.2,46,Basaveshwara Nagar,No,No
Chinese,3.5,40,Basaveshwara Nagar,Yes,No
North Indian,3.5,40,Basaveshwara Nagar,Yes,No
South Indian,3.5,40,Basaveshwara Nagar,Yes,No
Chinese,3.6,42,Basaveshwara Nagar,Yes,No
North Indian,3.6,42,Basaveshwara Nagar,Yes,No
South Indian,3.6,42,Basaveshwara Nagar,Yes,No
Street Food,3.5,7,Basaveshwara Nagar,No,No
Biryani,3.2,11,Basaveshwara Nagar,No,No
Desserts,3.9,57,Basaveshwara Nagar,No,No
Biryani,3.4,77,Basaveshwara Nagar,Yes,No
Biryani,3.2,7,Basaveshwara Nagar,Yes,No
Kebab,3.2,7,Basaveshwara Nagar,Yes,No
Fast Food,3.5,9,Basaveshwara Nagar,Yes,No
Sandwich,3.5,9,Basaveshwara Nagar,Yes,No
Fast Food,3.8,51,Basaveshwara Nagar,No,No
South Indian,3.0,12,Basaveshwara Nagar,No,No
Biryani,3.3,4,Basaveshwara Nagar,No,No
Biryani,3.2,4,Basaveshwara Nagar,No,No
South Indian,3.2,4,Basaveshwara Nagar,No,No
Chinese,3.2,4,Basaveshwara Nagar,No,No
North Indian,3.7,162,Basaveshwara Nagar,Yes,No
Chinese,3.7,162,Basaveshwara Nagar,Yes,No
Japanese,4.1,4781,Malleshwaram,No,Yes
Thai,4.1,4781,Malleshwaram,No,Yes
Chinese,4.1,4781,Malleshwaram,No,Yes
Korean,4.1,4781,Malleshwaram,No,Yes
North Indian,4.9,1985,Malleshwaram,Yes,Yes
Mughlai,4.9,1985,Malleshwaram,Yes,Yes
European,4.3,2324,Malleshwaram,No,No
Pizza,4.3,2324,Malleshwaram,No,No
American,4.3,2324,Malleshwaram,No,No
North Indian,4.3,2324,Malleshwaram,No,No
Chinese,4.3,2324,Malleshwaram,No,No
North Indian,4.3,968,Malleshwaram,No,Yes
Continental,4.3,968,Malleshwaram,No,Yes
North Indian,4.5,420,Race Course Road,No,Yes
Continental,4.5,420,Race Course Road,No,Yes
BBQ,4.8,1367,Malleshwaram,No,Yes
Lebanese,4.2,566,Malleshwaram,No,Yes
Mediterranean,4.2,566,Malleshwaram,No,Yes
Chinese,4.5,1157,Malleshwaram,Yes,Yes
American,4.8,6470,Malleshwaram,Yes,Yes
Burger,4.8,6470,Malleshwaram,Yes,Yes
BBQ,4.8,6470,Malleshwaram,Yes,Yes
Mexican,4.8,6470,Malleshwaram,Yes,Yes
North Indian,4.0,610,Malleshwaram,Yes,Yes
Vietnamese,4.5,789,Malleshwaram,Yes,No
Thai,4.5,789,Malleshwaram,Yes,No
Japanese,4.5,789,Malleshwaram,Yes,No
Italian,4.3,1103,Malleshwaram,Yes,Yes
Salad,4.3,1103,Malleshwaram,Yes,Yes
Mediterranean,4.3,1103,Malleshwaram,Yes,Yes
Chinese,4.2,1734,Malleshwaram,Yes,No
Continental,4.2,1734,Malleshwaram,Yes,No
North Indian,4.2,1734,Malleshwaram,Yes,No
Biryani,4.1,218,Malleshwaram,No,No
Hyderabadi,4.1,218,Malleshwaram,No,No
Chinese,4.1,218,Malleshwaram,No,No
South Indian,4.8,4421,Malleshwaram,Yes,No
Italian,4.0,777,Malleshwaram,No,No
American,4.0,777,Malleshwaram,No,No
North Indian,4.0,777,Malleshwaram,No,No
Continental,4.2,167,Race Course Road,No,Yes
North Indian,4.2,471,Malleshwaram,Yes,Yes
Mangalorean,4.2,471,Malleshwaram,Yes,Yes
Seafood,4.2,471,Malleshwaram,Yes,Yes
Burger,4.1,317,Malleshwaram,Yes,No
Salad,4.1,317,Malleshwaram,Yes,No
Cafe,4.1,274,Malleshwaram,Yes,No
Continental,4.1,274,Malleshwaram,Yes,No
Italian,4.1,274,Malleshwaram,Yes,No
Cafe,4.1,80,Malleshwaram,Yes,No
North Indian,4.2,493,Malleshwaram,No,No
Mughlai,4.2,493,Malleshwaram,No,No
North Indian,4.3,1145,Malleshwaram,No,Yes
South Indian,4.3,1145,Malleshwaram,No,Yes
Finger Food,4.1,742,Malleshwaram,No,No
North Indian,4.1,742,Malleshwaram,No,No
Italian,4.1,742,Malleshwaram,No,No
Continental,4.1,405,Malleshwaram,No,Yes
North Indian,4.1,405,Malleshwaram,No,Yes
South Indian,4.0,1196,Malleshwaram,Yes,No
North Indian,4.0,1196,Malleshwaram,Yes,No
Chinese,4.0,1196,Malleshwaram,Yes,No
Finger Food,4.1,664,Malleshwaram,Yes,Yes
Continental,4.1,664,Malleshwaram,Yes,Yes
Chinese,4.1,664,Malleshwaram,Yes,Yes
North Indian,3.8,324,Malleshwaram,Yes,No
Chinese,3.8,324,Malleshwaram,Yes,No
Beverages,3.8,324,Malleshwaram,Yes,No
North Indian,4.0,569,Malleshwaram,No,Yes
South Indian,4.0,569,Malleshwaram,No,Yes
Desserts,4.2,290,Malleshwaram,Yes,No
Cafe,4.2,290,Malleshwaram,Yes,No
Continental,4.2,290,Malleshwaram,Yes,No
Cafe,4.2,506,Malleshwaram,Yes,No
North Indian,4.2,506,Malleshwaram,Yes,No
Street Food,4.2,506,Malleshwaram,Yes,No
South Indian,4.2,128,Malleshwaram,Yes,No
Cafe,3.8,32,Malleshwaram,No,No
Biryani,3.6,10,Malleshwaram,No,No
North Indian,3.6,10,Malleshwaram,No,No
Chinese,3.9,117,Malleshwaram,No,No
North Indian,3.9,117,Malleshwaram,No,No
Chinese,4.1,444,Malleshwaram,Yes,No
Asian,4.1,444,Malleshwaram,Yes,No
American,4.1,444,Malleshwaram,Yes,No
Seafood,4.1,444,Malleshwaram,Yes,No
Chinese,4.2,613,Malleshwaram,No,No
North Indian,4.2,613,Malleshwaram,No,No
South Indian,4.2,613,Malleshwaram,No,No
Street Food,4.2,613,Malleshwaram,No,No
Fast Food,4.2,613,Malleshwaram,No,No
South Indian,4.3,356,Malleshwaram,No,No
Beverages,4.3,356,Malleshwaram,No,No
Finger Food,3.7,96,Malleshwaram,No,Yes
Chinese,3.7,96,Malleshwaram,No,Yes
North Indian,3.7,96,Malleshwaram,No,Yes
North Indian,3.9,358,Vijay Nagar,Yes,No
South Indian,3.9,358,Vijay Nagar,Yes,No
Chinese,3.9,358,Vijay Nagar,Yes,No
Italian,4.2,246,Malleshwaram,No,Yes
European,4.2,246,Malleshwaram,No,Yes
Mediterranean,4.2,246,Malleshwaram,No,Yes
South Indian,4.2,144,Malleshwaram,Yes,No
Hyderabadi,4.2,144,Malleshwaram,Yes,No
North Indian,3.8,128,Vijay Nagar,No,No
Chinese,3.8,128,Vijay Nagar,No,No
Continental,3.8,128,Vijay Nagar,No,No
European,4.1,1189,Malleshwaram,No,No
Salad,4.1,1189,Malleshwaram,No,No
South Indian,4.1,327,Malleshwaram,Yes,No
North Indian,3.8,36,Magadi Road,Yes,No
South Indian,3.8,36,Magadi Road,Yes,No
Chinese,3.8,36,Magadi Road,Yes,No
Mexican,3.8,36,Magadi Road,Yes,No
North Indian,4.0,151,Seshadripuram,No,No
South Indian,4.0,151,Seshadripuram,No,No
Fast Food,4.0,151,Seshadripuram,No,No
Chinese,4.0,151,Seshadripuram,No,No
North Indian,4.2,167,Malleshwaram,Yes,Yes
Seafood,4.2,167,Malleshwaram,Yes,Yes
South Indian,3.8,76,Malleshwaram,No,No
South Indian,3.9,81,Malleshwaram,Yes,No
North Indian,3.9,81,Malleshwaram,Yes,No
Seafood,3.9,81,Malleshwaram,Yes,No
Chinese,3.9,81,Malleshwaram,Yes,No
North Indian,3.8,136,Malleshwaram,Yes,No
South Indian,3.8,136,Malleshwaram,Yes,No
Chinese,3.8,136,Malleshwaram,Yes,No
Street Food,3.8,136,Malleshwaram,Yes,No
Beverages,3.8,136,Malleshwaram,Yes,No
Chinese,4.0,344,Malleshwaram,Yes,No
North Indian,4.0,344,Malleshwaram,Yes,No
Street Food,4.0,344,Malleshwaram,Yes,No
North Indian,4.1,62,Seshadripuram,No,No
South Indian,4.1,62,Seshadripuram,No,No
Chinese,4.1,62,Seshadripuram,No,No
South Indian,4.2,600,Malleshwaram,No,No
North Indian,4.2,600,Malleshwaram,No,No
Chinese,4.2,600,Malleshwaram,No,No
South Indian,4.1,750,Malleshwaram,No,No
Seafood,3.9,40,Malleshwaram,No,No
Chinese,3.9,40,Malleshwaram,No,No
North Indian,3.9,40,Malleshwaram,No,No
South Indian,3.9,40,Malleshwaram,No,No
Kebab,3.8,86,Malleshwaram,Yes,No
Hyderabadi,3.8,86,Malleshwaram,Yes,No
Biryani,3.8,86,Malleshwaram,Yes,No
North Indian,4.0,152,Seshadripuram,Yes,No
South Indian,4.3,85,Seshadripuram,Yes,No
South Indian,3.9,66,Malleshwaram,Yes,No
Fast Food,3.9,66,Malleshwaram,Yes,No
North Indian,4.0,212,Malleshwaram,No,No
North Indian,3.5,250,Malleshwaram,Yes,No
Chinese,3.5,250,Malleshwaram,Yes,No
Fast Food,3.5,250,Malleshwaram,Yes,No
Chinese,2.9,86,Malleshwaram,No,No
North Indian,2.9,86,Malleshwaram,No,No
Fast Food,3.9,61,Malleshwaram,No,No
Street Food,3.9,61,Malleshwaram,No,No
South Indian,4.0,173,Malleshwaram,Yes,No
Seafood,4.0,173,Malleshwaram,Yes,No
Mexican,4.2,124,Malleshwaram,No,No
Fast Food,4.2,124,Malleshwaram,No,No
Fast Food,3.8,21,Malleshwaram,Yes,No
North Indian,3.8,21,Malleshwaram,Yes,No
South Indian,4.2,62,Malleshwaram,No,No
Mangalorean,4.2,62,Malleshwaram,No,No
Mangalorean,3.8,220,Vijay Nagar,Yes,No
South Indian,3.8,220,Vijay Nagar,Yes,No
North Indian,3.8,220,Vijay Nagar,Yes,No
Beverages,3.5,17,Malleshwaram,No,No
Rolls,3.5,17,Malleshwaram,No,No
Continental,3.7,77,Malleshwaram,No,Yes
South Indian,3.9,35,Malleshwaram,Yes,No
Chinese,3.9,462,Malleshwaram,Yes,No
Fast Food,3.9,462,Malleshwaram,Yes,No
Momos,3.9,462,Malleshwaram,Yes,No
South Indian,3.6,7,Vijay Nagar,Yes,No
North Indian,3.6,7,Vijay Nagar,Yes,No
Chinese,3.6,7,Vijay Nagar,Yes,No
North Indian,3.6,41,Vijay Nagar,Yes,No
Street Food,3.6,41,Vijay Nagar,Yes,No
Pizza,3.6,41,Vijay Nagar,Yes,No
Pizza,3.2,9,Malleshwaram,Yes,No
North Indian,3.8,59,Magadi Road,No,Yes
South Indian,3.8,59,Magadi Road,No,Yes
Chinese,3.8,59,Magadi Road,No,Yes
Chinese,3.4,5,Malleshwaram,Yes,No
Momos,3.4,5,Malleshwaram,Yes,No
North Indian,3.9,441,Vijay Nagar,Yes,No
Chinese,3.9,441,Vijay Nagar,Yes,No
Biryani,3.9,441,Vijay Nagar,Yes,No
Rolls,3.9,441,Vijay Nagar,Yes,No
South Indian,3.8,93,Vijay Nagar,Yes,No
Tibetan,3.9,284,Malleshwaram,Yes,No
Momos,3.9,284,Malleshwaram,Yes,No
North Indian,3.1,116,Malleshwaram,No,No
Street Food,3.1,116,Malleshwaram,No,No
Seafood,3.5,19,Seshadripuram,Yes,No
Mangalorean,3.5,19,Seshadripuram,Yes,No
Chinese,3.5,19,Seshadripuram,Yes,No
North Indian,3.7,113,Seshadripuram,No,Yes
Chinese,3.7,113,Seshadripuram,No,Yes
Continental,3.7,113,Seshadripuram,No,Yes
Cafe,3.2,9,Malleshwaram,Yes,No
Tea,3.2,9,Malleshwaram,Yes,No
North Indian,3.2,9,Malleshwaram,Yes,No
Street Food,4.2,62,Malleshwaram,No,No
South Indian,4.1,56,Malleshwaram,Yes,No
Cafe,3.9,72,Malleshwaram,Yes,No
Continental,3.9,72,Malleshwaram,Yes,No
Steak,3.9,72,Malleshwaram,Yes,No
Italian,3.9,72,Malleshwaram,Yes,No
Cafe,3.9,252,Malleshwaram,Yes,No
Italian,3.9,252,Malleshwaram,Yes,No
North Indian,3.0,81,Malleshwaram,Yes,No
Fast Food,4.0,52,Malleshwaram,No,No
Pizza,4.0,52,Malleshwaram,No,No
Sandwich,4.0,52,Malleshwaram,No,No
Chinese,3.8,34,Seshadripuram,No,No
North Indian,3.8,34,Seshadripuram,No,No
South Indian,3.8,34,Seshadripuram,No,No
South Indian,3.6,101,Vijay Nagar,No,No
North Indian,3.6,101,Vijay Nagar,No,No
Chinese,3.6,101,Vijay Nagar,No,No
Pizza,2.9,57,Malleshwaram,Yes,No
Italian,2.9,57,Malleshwaram,Yes,No
Desserts,3.4,10,Vijay Nagar,Yes,No
Ice Cream,3.4,10,Vijay Nagar,Yes,No
Beverages,3.4,10,Vijay Nagar,Yes,No
Biryani,3.7,49,Magadi Road,No,No
Street Food,3.9,115,Malleshwaram,Yes,No
Fast Food,3.9,115,Malleshwaram,Yes,No
North Indian,3.6,70,Seshadripuram,Yes,No
Mughlai,3.6,70,Seshadripuram,Yes,No
Chinese,3.6,70,Seshadripuram,Yes,No
Continental,3.6,70,Seshadripuram,Yes,No
South Indian,3.5,7,Malleshwaram,No,No
North Indian,2.9,57,Malleshwaram,No,No
North Indian,3.7,89,Malleshwaram,Yes,No
Chinese,3.7,89,Malleshwaram,Yes,No
Fast Food,3.7,89,Malleshwaram,Yes,No
Street Food,3.7,89,Malleshwaram,Yes,No
Fast Food,3.9,87,Seshadripuram,Yes,No
Rolls,3.9,87,Seshadripuram,Yes,No
Andhra,3.8,59,Malleshwaram,Yes,No
Biryani,3.8,59,Malleshwaram,Yes,No
North Indian,3.7,98,Malleshwaram,Yes,No
Mughlai,3.7,98,Malleshwaram,Yes,No
Chinese,3.7,98,Malleshwaram,Yes,No
Beverages,3.7,98,Malleshwaram,Yes,No
South Indian,3.4,9,Malleshwaram,No,No
South Indian,3.3,6,Magadi Road,No,No
North Indian,3.3,6,Magadi Road,No,No
Chinese,3.3,6,Magadi Road,No,No
Fast Food,3.6,15,Magadi Road,Yes,No
Bakery,3.6,15,Magadi Road,Yes,No
South Indian,4.2,470,Malleshwaram,Yes,No
North Indian,3.7,24,Majestic,No,No
South Indian,3.7,24,Majestic,No,No
Chinese,3.7,24,Majestic,No,No
Lebanese,3.9,47,Malleshwaram,No,No
North Indian,3.7,28,Seshadripuram,No,No
Asian,3.7,28,Seshadripuram,No,No
Continental,3.7,28,Seshadripuram,No,No
North Indian,4.0,58,Malleshwaram,Yes,No
Street Food,4.0,58,Malleshwaram,Yes,No
Pizza,4.0,58,Malleshwaram,Yes,No
Burger,4.0,58,Malleshwaram,Yes,No
Sandwich,4.0,58,Malleshwaram,Yes,No
North Indian,3.4,37,Malleshwaram,Yes,No
Chinese,3.4,37,Malleshwaram,Yes,No
Biryani,3.4,37,Malleshwaram,Yes,No
Seafood,3.4,37,Malleshwaram,Yes,No
Fast Food,3.4,37,Malleshwaram,Yes,No
Beverages,3.4,37,Malleshwaram,Yes,No
North Indian,2.9,11,Majestic,No,No
Chinese,2.9,11,Majestic,No,No
South Indian,2.9,11,Majestic,No,No
North Indian,3.7,55,Majestic,No,No
